federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
planner,ActionPlanner,monitoring,7000000000,7000.0,7000000000,0,354.31843000000026,0,7354.31843,7354.444821,0.12639099999978498
planner,ActionPlanner,monitoring,7400000000,7400.0,7400000000,0,366.2131849999996,0,7766.213185,7766.300528,0.08734300000014628
planner,ActionPlanner,monitoring,7800000000,7800.0,7800000000,0,362.00365899999997,0,8162.003659,8162.315005,0.31134600000041246
planner,ActionPlanner,monitoring_tardy,8200000000,8200.0,8200000000,1,402.64017199999944,1,8602.640172,8604.856923,2.216750999999931
planner,ActionPlanner,monitoring_tardy,8200000000,8200.0,8200000000,2,405.31034499999987,2,8605.310345,8605.570885,0.26053999999930966
planner,ActionPlanner,warning,8600000000,8600.0,8600000000,0,329.0730339999991,2,8929.073034,8929.159698,0.08666400000038266
planner,ActionPlanner,warning,9000000000,9000.0,9000000000,0,318.2348980000006,2,9318.234898,9318.304043,0.0691449999994802
planner,ActionPlanner,warning,9400000000,9400.0,9400000000,0,342.8009629999997,2,9742.800963,9742.897763,0.09680000000116706
planner,ActionPlanner,warning,9800000000,9800.0,9800000000,0,327.2806700000001,2,10127.28067,10127.422528,0.14185799999904702
planner,ActionPlanner,monitoring,10200000000,10200.0,10200000000,0,326.8543239999999,2,10526.854324,10527.292595,0.4382710000008956
planner,ActionPlanner,warning,10600000000,10600.0,10600000000,0,376.9180520000009,2,10976.918052,10977.069504,0.151451999998244
planner,ActionPlanner,warning,11000000000,11000.0,11000000000,0,277.37852700000076,2,11277.378527,11277.710072,0.33154499999909604
planner,ActionPlanner,monitoring,11400000000,11400.0,11400000000,0,313.0326019999993,2,11713.032602,11713.200971,0.16836900000089372
planner,ActionPlanner,monitoring,11800000000,11800.0,11800000000,0,266.93868699999985,2,12066.938687,12067.117488,0.1788010000000213
planner,ActionPlanner,monitoring,12200000000,12200.0,12200000000,0,266.4232599999996,2,12466.42326,12466.69374,0.27048000000104366
planner,ActionPlanner,monitoring,12600000000,12600.0,12600000000,0,272.4393569999993,2,12872.439357,12872.703425,0.26406800000040676
planner,ActionPlanner,monitoring,13000000000,13000.0,13000000000,0,274.18350400000054,2,13274.183504,13274.33131,0.14780599999903643
planner,ActionPlanner,monitoring,13400000000,13400.0,13400000000,0,289.4361970000009,2,13689.436197,13689.628849,0.19265199999972538
planner,ActionPlanner,monitoring,13800000000,13800.0,13800000000,0,284.766979,2,14084.766979,14084.901612,0.13463299999966694
planner,ActionPlanner,monitoring,14200000000,14200.0,14200000000,0,310.0501970000005,2,14510.050197,14510.893763,0.8435659999995551
planner,ActionPlanner,warning_tardy,14600000000,14600.0,14600000000,1,425.4281269999992,3,15025.428127,15025.4967,0.06857300000046962
planner,ActionPlanner,warning_tardy,14600000000,14600.0,14600000000,2,425.68874099999994,4,15025.688741,15025.866381,0.177639999999883
planner,ActionPlanner,monitoring,15000000000,15000.0,15000000000,0,352.08976000000075,4,15352.08976,15352.232066,0.14230599999973492
planner,ActionPlanner,monitoring,15400000000,15400.0,15400000000,0,333.33343500000046,4,15733.333435,15733.437451,0.10401599999931932
planner,ActionPlanner,monitoring,15800000000,15800.0,15800000000,0,311.991489,4,16111.991489,16112.13585,0.14436100000057195
planner,ActionPlanner,monitoring,16200000000,16200.0,16200000000,0,284.73091900000145,4,16484.730919,16484.917904,0.18698500000027707
planner,ActionPlanner,monitoring,16600000000,16600.0,16600000000,0,311.7165219999988,4,16911.716522,16911.893436,0.1769139999996696
planner,ActionPlanner,monitoring,17000000000,17000.0,17000000000,0,319.6860310000011,4,17319.686031,17319.913126,0.22709499999837135
planner,ActionPlanner,monitoring,17400000000,17400.0,17400000000,0,344.36688700000013,4,17744.366887,17744.499943,0.13305599999875994
planner,ActionPlanner,monitoring,17800000000,17800.0,17800000000,0,273.5978600000017,4,18073.59786,18073.918869,0.32100899999932153
planner,ActionPlanner,warning,18200000000,18200.0,18200000000,0,270.0728449999988,4,18470.072845,18470.378508,0.30566300000282354
planner,ActionPlanner,monitoring,18600000000,18600.0,18600000000,0,275.92800999999963,4,18875.92801,18876.186201,0.2581910000008065
planner,ActionPlanner,monitoring,19000000000,19000.0,19000000000,0,270.4492769999997,4,19270.449277,19270.707396,0.2581190000018978
planner,ActionPlanner,monitoring,19400000000,19400.0,19400000000,0,306.93815000000177,4,19706.93815,19708.09228,1.154129999998986
planner,ActionPlanner,warning,19800000000,19800.0,19800000000,0,308.3704829999988,4,20108.370483,20108.681868,0.31138500000088243
planner,ActionPlanner,monitoring,20200000000,20200.0,20200000000,0,290.94434900000124,4,20490.944349,20491.111035,0.16668600000048173
planner,ActionPlanner,monitoring,20600000000,20600.0,20600000000,0,267.0707599999987,4,20867.07076,20867.564944,0.49418400000286056
planner,ActionPlanner,warning,21000000000,21000.0,21000000000,0,273.5244480000001,4,21273.524448,21273.856991,0.3325430000004417
planner,ActionPlanner,monitoring,21400000000,21400.0,21400000000,0,312.7292830000006,4,21712.729283,21713.016152,0.2868689999995695
planner,ActionPlanner,monitoring,21800000000,21800.0,21800000000,0,275.7444660000001,4,22075.744466,22076.018828,0.27436200000011013
planner,ActionPlanner,monitoring,22200000000,22200.0,22200000000,0,278.9396229999984,4,22478.939623,22479.15094,0.21131700000114506
planner,ActionPlanner,monitoring,22600000000,22600.0,22600000000,0,270.25746100000106,4,22870.257461,22870.507997,0.2505359999995562
planner,ActionPlanner,monitoring,23000000000,23000.0,23000000000,0,271.9512710000017,4,23271.951271,23272.363112,0.41184099999736645
planner,ActionPlanner,warning,23400000000,23400.0,23400000000,0,309.5258649999996,4,23709.525865,23709.849454,0.32358899999962887
planner,ActionPlanner,monitoring,23800000000,23800.0,23800000000,0,280.98727599999984,4,24080.987276,24081.177777,0.19050100000094972
planner,ActionPlanner,monitoring,24200000000,24200.0,24200000000,0,265.5679600000003,4,24465.56796,24465.859116,0.29115599999931874
planner,ActionPlanner,monitoring,24600000000,24600.0,24600000000,0,266.7403000000013,4,24866.7403,24868.001089,1.2607889999999315
planner,ActionPlanner,warning,25000000000,25000.0,25000000000,0,300.214770999999,4,25300.214771,25300.520867,0.3060960000002524
planner,ActionPlanner,monitoring,25400000000,25400.0,25400000000,0,304.3255229999995,4,25704.325523,25704.497995,0.172472000002017
planner,ActionPlanner,monitoring,25800000000,25800.0,25800000000,0,268.77637799999866,4,26068.776378,26069.199711,0.423333000002458
planner,ActionPlanner,warning,26200000000,26200.0,26200000000,0,275.64794099999926,4,26475.647941,26476.034558,0.3866170000001148
planner,ActionPlanner,monitoring,26600000000,26600.0,26600000000,0,283.0999049999991,4,26883.099905,26883.343432,0.24352700000235927
planner,ActionPlanner,monitoring,27000000000,27000.0,27000000000,0,275.56683500000145,4,27275.566835,27276.040771,0.47393599999850267
planner,ActionPlanner,warning,27400000000,27400.0,27400000000,0,292.631734999999,4,27692.631735,27692.958151,0.326415999999881
planner,ActionPlanner,monitoring,27800000000,27800.0,27800000000,0,270.04873399999997,4,28070.048734,28070.29964,0.2509060000011232
planner,ActionPlanner,monitoring,28200000000,28200.0,28200000000,0,264.4214470000006,4,28464.421447,28464.643,0.22155299999940326
planner,ActionPlanner,monitoring,28600000000,28600.0,28600000000,0,268.8999599999988,4,28868.89996,28869.172975,0.2730150000024878
planner,ActionPlanner,monitoring,29000000000,29000.0,29000000000,0,267.4527280000002,4,29267.452728,29267.65573,0.20300199999837787
