event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,7000000000,7000.0,7353.606039,353.60603900000024,NONE,,305.7899624109268
llm_inference,7400000000,7400.0,7765.628433,365.62843299999986,NONE,,281.5847280435264
llm_inference,7800000000,7800.0,8160.923247,360.9232469999997,NONE,,320.9167439490557
llm_inference,8200000000,8200.0,8601.836004,401.8360040000007,WARNING,Reduce speed.,359.151815995574
llm_inference,8600000000,8600.0,8928.468686,328.46868600000016,WARNING,Reduce speed.,288.23194885626435
llm_inference,9000000000,9000.0,9317.467001,317.4670010000009,WARNING,Reduce speed.,277.7508618310094
llm_inference,9400000000,9400.0,9742.311701,342.31170100000054,WARNING,Reduce speed.,271.8562879599631
llm_inference,9800000000,9800.0,10126.648733,326.648733,NONE,,287.7137027680874
llm_inference,10200000000,10200.0,10525.716293,325.7162929999995,WARNING,Reduce speed.,287.8519697114825
llm_inference,10600000000,10600.0,10975.844266,375.84426600000006,WARNING,Reduce speed.,335.20923368632793
llm_inference,11000000000,11000.0,11276.107366,276.1073660000002,NONE,,235.932688228786
llm_inference,11400000000,11400.0,11712.115778,312.1157779999994,NONE,,234.42789586260915
llm_inference,11800000000,11800.0,12065.872357,265.8723570000002,NONE,,223.8960131071508
llm_inference,12200000000,12200.0,12465.576759,265.5767589999996,NONE,,226.79408499971032
llm_inference,12600000000,12600.0,12871.243289,271.243289,NONE,,233.21269312873483
llm_inference,13000000000,13000.0,13273.174884,273.174884,NONE,,233.3768904209137
llm_inference,13400000000,13400.0,13688.578329,288.57832899999994,NONE,,229.36960589140654
llm_inference,13800000000,13800.0,14084.208641,284.20864099999926,NONE,,242.50714713707566
llm_inference,14200000000,14200.0,14509.498184,309.49818400000004,WARNING,Increase speed.,267.86193205043674
llm_inference,14600000000,14600.0,15024.372648,424.3726480000005,NONE,,384.6981762908399
llm_inference,15000000000,15000.0,15351.316702,351.3167020000001,NONE,,310.33968925476074
llm_inference,15400000000,15400.0,15732.876158,332.8761579999991,NONE,,273.9698993973434
llm_inference,15800000000,15800.0,16111.476828,311.47682800000075,NONE,,272.4007056094706
llm_inference,16200000000,16200.0,16484.279798,284.2797979999996,NONE,,245.4918846487999
llm_inference,16600000000,16600.0,16911.057453,311.05745300000126,NONE,,273.7733037211001
llm_inference,17000000000,17000.0,17318.75391,318.75390999999945,NONE,,279.23385007306933
llm_inference,17400000000,17400.0,17743.424124,343.42412400000103,NONE,,269.8849062435329
llm_inference,17800000000,17800.0,18072.492599,272.49259900000106,WARNING,Increase speed.,231.0506021603942
llm_inference,18200000000,18200.0,18469.017184,269.01718400000027,NONE,,229.60445564240217
llm_inference,18600000000,18600.0,18874.968399,274.9683990000012,NONE,,233.9251427911222
llm_inference,19000000000,19000.0,19269.582576,269.5825760000007,NONE,,230.0628568045795
llm_inference,19400000000,19400.0,19706.082722,306.0827219999992,WARNING,Reduce speed.,234.53067895025015
llm_inference,19800000000,19800.0,20107.047124,307.0471240000006,NONE,,266.1907449364662
llm_inference,20200000000,20200.0,20490.019605,290.0196050000013,NONE,,241.9813983142376
llm_inference,20600000000,20600.0,20866.458759,266.458759000001,WARNING,Increase speed.,225.23290617391467
llm_inference,21000000000,21000.0,21272.746288,272.74628799999846,NONE,,230.09106889367104
llm_inference,21400000000,21400.0,21711.428227,311.42822700000033,NONE,,239.56982092931867
llm_inference,21800000000,21800.0,22074.764396,274.76439599999867,NONE,,233.76201884821057
llm_inference,22200000000,22200.0,22477.954279,277.9542790000014,NONE,,237.13162587955594
llm_inference,22600000000,22600.0,22869.10298,269.10297999999966,NONE,,228.87818282470107
llm_inference,23000000000,23000.0,23270.880449,270.8804490000002,WARNING,Reduce speed.,232.32802283018827
llm_inference,23400000000,23400.0,23708.260922,308.2609220000013,NONE,,238.21188416332006
llm_inference,23800000000,23800.0,24079.905473,279.9054729999989,NONE,,238.9344060793519
llm_inference,24200000000,24200.0,24464.80223,264.80223000000115,NONE,,224.10766081884503
llm_inference,24600000000,24600.0,24865.743914,265.74391399999877,WARNING,Reduce speed.,226.57192405313253
llm_inference,25000000000,25000.0,25298.993291,298.99329099999886,NONE,,257.92878214269876
llm_inference,25400000000,25400.0,25703.242475,303.2424749999991,NONE,,233.43714699149132
llm_inference,25800000000,25800.0,26067.499831,267.499831000001,WARNING,Reduce speed.,228.36945205926895
llm_inference,26200000000,26200.0,26474.337804,274.33780399999887,NONE,,233.46336605027318
llm_inference,26600000000,26600.0,26882.290808,282.29080800000156,NONE,,241.16192804649472
llm_inference,27000000000,27000.0,27274.725402,274.72540200000003,WARNING,Reduce speed.,231.08059400692582
llm_inference,27400000000,27400.0,27691.373843,291.3738430000012,NONE,,225.79673398286104
llm_inference,27800000000,27800.0,28069.21956,269.21956000000137,NONE,,228.1990791670978
llm_inference,28200000000,28200.0,28463.44566,263.4456600000012,NONE,,220.38613073527813
llm_inference,28600000000,28600.0,28867.773964,267.773964,NONE,,226.51654202491045
llm_inference,29000000000,29000.0,29266.519467,266.51946699999826,NONE,,226.2806878425181
llm_inference,29400000000,29400.0,29697.747237,297.7472369999996,NONE,,229.24687899649143
llm_inference,29800000000,29800.0,30071.654683,271.65468300000066,NONE,,232.9099071212113
llm_inference,30200000000,30200.0,30476.5918,276.59179999999833,NONE,,233.99175284430385
llm_inference,30600000000,30600.0,30875.278801,275.2788010000004,NONE,,234.14323665201664
llm_inference,31000000000,31000.0,31267.781984,267.7819840000011,NONE,,228.69354579597712
llm_inference,31400000000,31400.0,31698.670354,298.6703540000017,NONE,,231.68544378131628
llm_inference,31800000000,31800.0,32058.185658,258.1856579999985,NONE,,219.28277797996998
llm_inference,32200000000,32200.0,32464.703603,264.70360300000175,NONE,,224.87560799345374
llm_inference,32600000000,32600.0,32871.825601,271.8256009999968,NONE,,231.35897424072027
llm_inference,33000000000,33000.0,33273.262471,273.2624710000018,WARNING,Increase speed.,232.255089096725
llm_inference,33400000000,33400.0,33727.753366,327.7533659999972,NONE,,262.27793795987964
llm_inference,33800000000,33800.0,34077.83265,277.83264999999665,WARNING,Increase speed.,236.43628414720297
llm_inference,34200000000,34200.0,34481.431368,281.43136799999775,WARNING,Increase speed.,239.57983823493123
llm_inference,34600000000,34600.0,34877.284206,277.28420599999663,WARNING,Increase speed.,236.9688912294805
llm_inference,35000000000,35000.0,35282.138131,282.1381309999997,WARNING,Increase speed.,240.88437389582396
llm_inference,35400000000,35400.0,35698.80646,298.8064599999998,WARNING,Increase speed.,229.55654794350266
llm_inference,35800000000,35800.0,36071.065438,271.0654379999978,WARNING,Increase speed.,227.5039115920663
llm_inference,36200000000,36200.0,36461.690107,261.6901070000022,WARNING,Increase speed.,222.4541623145342
llm_inference,36600000000,36600.0,36867.108164,267.1081639999975,WARNING,Increase speed.,223.8301057368517
