federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
planner,ActionPlanner,monitoring_tardy,7000000000,7000.0,7000000000,1,461.5887240000002,1,7461.588724,7461.673933,0.08520899999984977
planner,ActionPlanner,monitoring,7400000000,7400.0,7400000000,0,347.63168099999984,1,7747.631681,7748.411491,0.7798099999999977
planner,ActionPlanner,monitoring,7800000000,7800.0,7800000000,0,299.60985299999993,1,8099.609853,8100.410633,0.8007800000004863
planner,ActionPlanner,monitoring,8200000000,8200.0,8200000000,0,304.45484899999974,1,8504.454849,8507.640258,3.1854089999997086
planner,ActionPlanner,warning,8600000000,8600.0,8600000000,0,333.2405610000005,1,8933.240561,8933.621118,0.38055699999858916
planner,ActionPlanner,monitoring,9000000000,9000.0,9000000000,0,292.53361100000075,1,9292.533611,9293.587473,1.0538619999988441
planner,ActionPlanner,monitoring,9400000000,9400.0,9400000000,0,316.16458799999964,1,9716.164588,9716.69568,0.531092000001081
planner,ActionPlanner,monitoring,9800000000,9800.0,9800000000,0,290.0898350000007,1,10090.089835,10090.386772,0.29693699999916134
planner,ActionPlanner,monitoring,10200000000,10200.0,10200000000,0,282.0040719999997,1,10482.004072,10482.604802,0.6007300000001123
planner,ActionPlanner,monitoring,10600000000,10600.0,10600000000,0,281.6444499999998,1,10881.64445,10882.667593,1.0231430000003456
planner,ActionPlanner,monitoring,11000000000,11000.0,11000000000,0,284.2623760000006,1,11284.262376,11284.420223,0.15784699999858276
planner,ActionPlanner,monitoring,11400000000,11400.0,11400000000,0,322.65000399999917,1,11722.650004,11723.340484,0.6904800000011164
planner,ActionPlanner,monitoring,11800000000,11800.0,11800000000,0,295.84107799999947,1,12095.841078,12096.113591,0.27251299999988987
planner,ActionPlanner,monitoring,12200000000,12200.0,12200000000,0,298.83338000000003,1,12498.83338,12499.311486,0.47810600000048
planner,ActionPlanner,monitoring,12600000000,12600.0,12600000000,0,299.0246790000001,1,12899.024679,12899.877159,0.8524799999995594
planner,ActionPlanner,monitoring,13000000000,13000.0,13000000000,0,293.18362200000047,1,13293.183622,13293.895921,0.7122989999988931
planner,ActionPlanner,warning,13400000000,13400.0,13400000000,0,341.46306600000025,1,13741.463066,13743.163999,1.7009330000000773
planner,ActionPlanner,warning,13800000000,13800.0,13800000000,0,312.14942300000075,1,14112.149423,14112.582361,0.4329379999999219
planner,ActionPlanner,monitoring,14200000000,14200.0,14200000000,0,309.32460999999967,1,14509.32461,14510.240951,0.9163410000001022
planner,ActionPlanner,warning,14600000000,14600.0,14600000000,0,300.6020690000005,1,14900.602069,14901.02206,0.4199909999988449
planner,ActionPlanner,monitoring,15000000000,15000.0,15000000000,0,292.3120290000006,1,15292.312029,15292.830516,0.518486999999368
planner,ActionPlanner,monitoring,15400000000,15400.0,15400000000,0,301.7072019999996,1,15701.707202,15702.010734,0.30353199999990466
planner,ActionPlanner,monitoring,15800000000,15800.0,15800000000,0,276.05329300000085,1,16076.053293,16077.363856,1.3105629999990924
planner,ActionPlanner,warning,16200000000,16200.0,16200000000,0,292.48977300000115,1,16492.489773,16492.847769,0.3579959999988205
planner,ActionPlanner,monitoring,16600000000,16600.0,16600000000,0,291.52185100000133,1,16891.521851,16892.178454,0.6566029999994498
planner,ActionPlanner,monitoring,17000000000,17000.0,17000000000,0,300.6950140000008,1,17300.695014,17301.409688,0.7146739999989222
planner,ActionPlanner,monitoring,17400000000,17400.0,17400000000,0,326.84954300000027,1,17726.849543,17727.182074,0.33253100000001723
planner,ActionPlanner,monitoring,17800000000,17800.0,17800000000,0,303.05451900000116,1,18103.054519,18103.538559,0.48403999999936786
planner,ActionPlanner,monitoring,18200000000,18200.0,18200000000,0,289.9829669999999,1,18489.982967,18490.615176,0.6322089999994205
planner,ActionPlanner,warning,18600000000,18600.0,18600000000,0,282.95055299999876,1,18882.950553,18883.280329,0.3297760000023118
planner,ActionPlanner,monitoring,19000000000,19000.0,19000000000,0,288.04692200000136,1,19288.046922,19289.687831,1.6409089999979187
planner,ActionPlanner,warning,19400000000,19400.0,19400000000,0,346.9942669999982,1,19746.994267,19747.382877,0.38861000000179047
planner,ActionPlanner,monitoring,19800000000,19800.0,19800000000,0,294.46065100000123,1,20094.460651,20095.296927,0.836275999998179
planner,ActionPlanner,monitoring,20200000000,20200.0,20200000000,0,280.69950999999855,1,20480.69951,20481.778787,1.0792770000007295
planner,ActionPlanner,warning,20600000000,20600.0,20600000000,0,284.3850510000011,1,20884.385051,20884.73956,0.3545090000006894
planner,ActionPlanner,monitoring,21000000000,21000.0,21000000000,0,303.31058499999926,1,21303.310585,21304.196141,0.8855560000010883
planner,ActionPlanner,monitoring,21400000000,21400.0,21400000000,0,329.7517489999991,1,21729.751749,21729.882348,0.13059900000007474
planner,ActionPlanner,monitoring,21800000000,21800.0,21800000000,0,282.5569829999986,1,22082.556983,22083.353036,0.796053000001848
planner,ActionPlanner,warning,22200000000,22200.0,22200000000,0,297.21980899999835,1,22497.219809,22497.580042,0.36023300000306335
planner,ActionPlanner,monitoring,22600000000,22600.0,22600000000,0,293.12079200000153,1,22893.120792,22893.38474,0.26394799999980023
planner,ActionPlanner,monitoring,23000000000,23000.0,23000000000,0,283.7400129999987,1,23283.740013,23283.873488,0.13347500000236323
planner,ActionPlanner,monitoring,23400000000,23400.0,23400000000,0,317.31401800000094,1,23717.314018,23717.616968,0.3029499999975087
planner,ActionPlanner,warning,23800000000,23800.0,23800000000,0,297.57302400000117,1,24097.573024,24098.018432,0.44540799999958836
planner,ActionPlanner,monitoring,24200000000,24200.0,24200000000,0,312.6832089999989,1,24512.683209,24513.166081,0.4828720000004978
planner,ActionPlanner,monitoring,24600000000,24600.0,24600000000,0,298.14578600000095,1,24898.145786,24898.267072,0.12128599999778089
planner,ActionPlanner,monitoring,25000000000,25000.0,25000000000,0,302.57254399999874,1,25302.572544,25303.221752,0.6492080000025453
planner,ActionPlanner,monitoring,25400000000,25400.0,25400000000,0,332.6100269999988,1,25732.610027,25733.278454,0.6684270000005199
planner,ActionPlanner,monitoring,25800000000,25800.0,25800000000,0,279.3512899999987,1,26079.35129,26080.582474,1.231184000000212
planner,ActionPlanner,warning,26200000000,26200.0,26200000000,0,329.7878109999983,1,26529.787811,26529.958506,0.17069500000070548
planner,ActionPlanner,warning,26600000000,26600.0,26600000000,0,297.1341949999987,1,26897.134195,26897.315393,0.18119800000204123
planner,ActionPlanner,warning,27000000000,27000.0,27000000000,0,295.64112699999896,1,27295.641127,27295.706906,0.06577900000047521
planner,ActionPlanner,warning,27400000000,27400.0,27400000000,0,330.37950999999885,1,27730.37951,27730.462262,0.08275200000207406
planner,ActionPlanner,warning,27800000000,27800.0,27800000000,0,291.4407739999988,1,28091.440774,28091.625058,0.18428400000266265
planner,ActionPlanner,warning,28200000000,28200.0,28200000000,0,281.40101100000174,1,28481.401011,28481.755955,0.35494399999879533
planner,ActionPlanner,monitoring,28600000000,28600.0,28600000000,0,282.6188489999986,1,28882.618849,28883.57117,0.9523210000006657
planner,ActionPlanner,warning,29000000000,29000.0,29000000000,0,289.56253500000093,1,29289.562535,29289.695378,0.1328429999994114
planner,ActionPlanner,warning,29400000000,29400.0,29400000000,0,313.3619230000004,1,29713.361923,29713.550522,0.18859900000097696
planner,ActionPlanner,warning,29800000000,29800.0,29800000000,0,296.7878930000006,1,30096.787893,30097.002622,0.2147289999993518
planner,ActionPlanner,warning,30200000000,30200.0,30200000000,0,296.74990199999957,1,30496.749902,30496.891148,0.14124599999922793
planner,ActionPlanner,warning,30600000000,30600.0,30600000000,0,284.40508300000147,1,30884.405083,30884.524442,0.11935900000025867
planner,ActionPlanner,warning,31000000000,31000.0,31000000000,0,282.13356900000144,1,31282.133569,31282.416929,0.2833599999976286
planner,ActionPlanner,monitoring,31400000000,31400.0,31400000000,0,311.5484639999995,1,31711.548464,31712.682574,1.1341099999990547
planner,ActionPlanner,monitoring,31800000000,31800.0,31800000000,0,279.12379299999884,1,32079.123793,32080.836996,1.7132030000029772
planner,ActionPlanner,warning,32200000000,32200.0,32200000000,0,315.34570299999905,1,32515.345703,32515.530265,0.18456200000218814
planner,ActionPlanner,warning,32600000000,32600.0,32600000000,0,297.6056499999977,1,32897.60565,32897.771208,0.16555800000060117
planner,ActionPlanner,warning,33000000000,33000.0,33000000000,0,284.30732700000226,1,33284.307327,33284.471091,0.1637639999971725
planner,ActionPlanner,warning,33400000000,33400.0,33400000000,0,312.41900400000304,1,33712.419004,33712.721711,0.30270699999528006
planner,ActionPlanner,monitoring,33800000000,33800.0,33800000000,0,292.51395500000217,1,34092.513955,34093.276316,0.7623610000009649
planner,ActionPlanner,warning,34200000000,34200.0,34200000000,0,292.8104579999999,1,34492.810458,34493.027535,0.21707700000115437
planner,ActionPlanner,warning,34600000000,34600.0,34600000000,0,299.3560290000023,1,34899.356029,34899.504001,0.1479719999988447
planner,ActionPlanner,warning,35000000000,35000.0,35000000000,0,271.41829799999687,1,35271.418298,35271.562444,0.1441460000060033
planner,ActionPlanner,warning,35400000000,35400.0,35400000000,0,322.6522380000024,1,35722.652238,35722.818473,0.16623499999695923
planner,ActionPlanner,warning,35800000000,35800.0,35800000000,0,284.5488419999965,1,36084.548842,36084.715246,0.16640400000324007
