event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,7000000000,7000.0,7460.07462,460.0746200000003,NONE,,415.445227175951
llm_inference,7400000000,7400.0,7746.321074,346.3210740000004,NONE,,265.6261860392988
llm_inference,7800000000,7800.0,8098.287626,298.2876260000003,NONE,,253.95789416506886
llm_inference,8200000000,8200.0,8502.947962,302.9479620000002,WARNING,Reduce speed.,258.7433219887316
llm_inference,8600000000,8600.0,8931.833354,331.8333540000003,NONE,,286.2537200562656
llm_inference,9000000000,9000.0,9291.220873,291.2208730000002,NONE,,250.08538411930203
llm_inference,9400000000,9400.0,9714.862115,314.8621149999999,NONE,,243.47028462216258
llm_inference,9800000000,9800.0,10088.3316,288.3315999999995,NONE,,246.03730207309127
llm_inference,10200000000,10200.0,10480.658154,280.65815400000065,NONE,,238.72231179848313
llm_inference,10600000000,10600.0,10880.321476,280.32147599999917,NONE,,238.3416062220931
llm_inference,11000000000,11000.0,11282.664492,282.6644919999999,NONE,,239.64131996035576
llm_inference,11400000000,11400.0,11720.549722,320.54972199999975,NONE,,252.0368010737002
llm_inference,11800000000,11800.0,12094.771853,294.7718530000002,NONE,,251.92537298426032
llm_inference,12200000000,12200.0,12497.34169,297.3416899999993,NONE,,254.10673301666975
llm_inference,12600000000,12600.0,12897.748231,297.7482309999996,NONE,,256.2281242571771
llm_inference,13000000000,13000.0,13291.799284,291.7992840000006,WARNING,Reduce speed.,248.8242951221764
llm_inference,13400000000,13400.0,13739.902358,339.90235799999937,WARNING,Reduce speed.,266.8700241483748
llm_inference,13800000000,13800.0,14111.021715,311.02171500000077,NONE,,267.10071600973606
llm_inference,14200000000,14200.0,14508.133064,308.13306399999965,WARNING,Reduce speed.,264.7933061234653
llm_inference,14600000000,14600.0,14899.145839,299.1458390000007,NONE,,255.0456770695746
llm_inference,15000000000,15000.0,15290.885651,290.8856510000005,NONE,,247.1087332814932
llm_inference,15400000000,15400.0,15700.493989,300.4939890000005,NONE,,234.73190888762474
llm_inference,15800000000,15800.0,16075.100959,275.1009589999994,WARNING,Reduce speed.,231.6571930423379
llm_inference,16200000000,16200.0,16491.189228,291.1892279999993,NONE,,248.4574201516807
llm_inference,16600000000,16600.0,16890.49713,290.49712999999974,NONE,,248.5302328132093
llm_inference,17000000000,17000.0,17299.688465,299.68846499999927,NONE,,257.7924970537424
llm_inference,17400000000,17400.0,17725.083276,325.0832760000012,NONE,,251.956672873348
llm_inference,17800000000,17800.0,18101.947668,301.9476680000007,NONE,,262.07153405994177
llm_inference,18200000000,18200.0,18488.811993,288.81199299999935,WARNING,Reduce speed.,247.87016212940216
llm_inference,18600000000,18600.0,18881.34075,281.3407499999994,NONE,,240.8799291588366
llm_inference,19000000000,19000.0,19286.826484,286.8264840000011,WARNING,Reduce speed.,245.1327540911734
llm_inference,19400000000,19400.0,19745.795656,345.7956559999984,NONE,,275.8296122774482
llm_inference,19800000000,19800.0,20093.078734,293.0787339999988,NONE,,251.23167503625154
llm_inference,20200000000,20200.0,20479.487359,279.48735899999883,WARNING,Reduce speed.,237.4446033500135
llm_inference,20600000000,20600.0,20883.321952,283.3219519999984,NONE,,240.61695206910372
llm_inference,21000000000,21000.0,21302.043758,302.0437579999998,NONE,,259.27519891411066
llm_inference,21400000000,21400.0,21728.440243,328.4402430000009,NONE,,256.4540281891823
llm_inference,21800000000,21800.0,22080.94873,280.94873000000007,WARNING,Reduce speed.,237.78740130364895
llm_inference,22200000000,22200.0,22496.057633,296.05763300000035,NONE,,252.67276959493756
llm_inference,22600000000,22600.0,22892.127262,292.1272620000018,NONE,,247.10181076079607
llm_inference,23000000000,23000.0,23282.28355,282.2835500000001,NONE,,239.93556201457977
llm_inference,23400000000,23400.0,23715.752497,315.7524970000013,WARNING,Increase speed.,244.49555296450853
llm_inference,23800000000,23800.0,24096.292779,296.2927789999994,NONE,,254.7724167816341
llm_inference,24200000000,24200.0,24511.356042,311.35604199999943,NONE,,270.07927326485515
llm_inference,24600000000,24600.0,24897.047424,297.0474240000003,NONE,,254.61809523403645
llm_inference,25000000000,25000.0,25301.378084,301.37808399999994,NONE,,259.43228090181947
llm_inference,25400000000,25400.0,25723.254996,323.25499599999966,NONE,,253.49309528246522
llm_inference,25800000000,25800.0,26077.941001,277.94100099999923,WARNING,Increase speed.,235.51580868661404
llm_inference,26200000000,26200.0,26528.057906,328.0579059999982,WARNING,Increase speed.,285.3622711263597
