event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,7000000000,7000.0,7431.253969,431.2539690000003,NONE,,386.88621297478676
llm_inference,7400000000,7400.0,7829.845529,429.84552900000017,NONE,,318.40951507911086
llm_inference,7800000000,7800.0,8171.628156,371.62815599999976,NONE,,329.2851750738919
llm_inference,8200000000,8200.0,8578.873993,378.87399299999925,NONE,,332.58855529129505
llm_inference,8600000000,8600.0,8960.231709,360.2317089999997,NONE,,319.8555181734264
llm_inference,9000000000,9000.0,9374.051036,374.05103600000075,NONE,,323.07065185159445
llm_inference,9400000000,9400.0,9831.169613,431.169613,NONE,,324.8618869110942
llm_inference,9800000000,9800.0,10162.724675,362.7246749999995,NONE,,322.36271258443594
llm_inference,10200000000,10200.0,10567.475008,367.47500799999943,WARNING,Increase speed.,327.7777465991676
llm_inference,10600000000,10600.0,10974.369732,374.3697319999992,NONE,,335.17548022791743
llm_inference,11000000000,11000.0,11364.784084,364.7840840000008,WARNING,Increase speed.,324.75943164899945
llm_inference,11400000000,11400.0,11825.636189,425.63618900000074,WARNING,Increase speed.,326.9996428862214
llm_inference,11800000000,11800.0,12173.118847,373.11884699999973,WARNING,Increase speed.,333.74598901718855
llm_inference,12200000000,12200.0,12576.714491,376.71449100000063,WARNING,Increase speed.,335.59328876435757
llm_inference,12600000000,12600.0,12999.184349,399.1843489999992,NONE,,349.6109237894416
llm_inference,13000000000,13000.0,13358.509296,358.5092960000002,WARNING,Increase speed.,316.6714319959283
llm_inference,13400000000,13400.0,13812.635913,412.6359130000001,NONE,,338.3169174194336
llm_inference,13800000000,13800.0,14175.811743,375.8117430000002,NONE,,334.78372311219573
llm_inference,14200000000,14200.0,14598.451704,398.45170399999915,NONE,,357.7029472216964
llm_inference,14600000000,14600.0,14971.508079,371.50807899999927,NONE,,328.4866698086262
llm_inference,15000000000,15000.0,15369.584348,369.5843480000003,NONE,,325.8967758156359
llm_inference,15400000000,15400.0,15820.274782,420.2747820000004,NONE,,349.6526521630585
llm_inference,15800000000,15800.0,16175.779522,375.7795220000007,WARNING,Reduce speed.,335.7897507958114
llm_inference,16200000000,16200.0,16588.82157,388.82157000000007,NONE,,350.706831086427
llm_inference,16600000000,16600.0,16965.617251,365.61725099999967,NONE,,324.61411505937576
llm_inference,17000000000,17000.0,17360.355665,360.35566499999914,NONE,,320.6100231036544
llm_inference,17400000000,17400.0,17794.455091,394.4550909999998,NONE,,318.9701340161264
llm_inference,17800000000,17800.0,18164.239894,364.23989399999846,NONE,,321.99878292158246
llm_inference,18200000000,18200.0,18562.755435,362.7554349999991,NONE,,319.2828297615051
llm_inference,18600000000,18600.0,18983.247372,383.24737200000163,NONE,,343.4149413369596
llm_inference,19000000000,19000.0,19376.134485,376.1344849999987,NONE,,335.556851234287
llm_inference,19400000000,19400.0,19786.69879,386.69878999999855,NONE,,316.98807096108794
llm_inference,19800000000,19800.0,20173.078463,373.07846300000165,NONE,,333.37105670943856
llm_inference,20200000000,20200.0,20564.721911,364.72191100000055,NONE,,322.43995973840356
llm_inference,20600000000,20600.0,20970.056478,370.0564779999986,NONE,,326.7132630571723
llm_inference,21000000000,21000.0,21369.824835,369.82483499999944,NONE,,328.04623898118734
llm_inference,21400000000,21400.0,21821.315753,421.31575299999895,NONE,,347.23994694650173
llm_inference,21800000000,21800.0,22173.57242,373.5724200000004,WARNING,Increase speed.,334.2516999691725
llm_inference,22200000000,22200.0,22590.662947,390.6629470000007,WARNING,Increase speed.,351.4460939913988
llm_inference,22600000000,22600.0,22972.705433,372.7054329999992,NONE,,331.72672893851995
llm_inference,23000000000,23000.0,23383.761809,383.76180899999963,WARNING,Increase speed.,343.1070288643241
llm_inference,23400000000,23400.0,23807.320642,407.32064199999877,WARNING,Increase speed.,329.89097060635686
llm_inference,23800000000,23800.0,24162.559835,362.559835,WARNING,Increase speed.,322.49792432412505
llm_inference,24200000000,24200.0,24563.055715,363.0557149999986,WARNING,Increase speed.,321.15051010623574
llm_inference,24600000000,24600.0,24979.763794,379.7637939999986,WARNING,Increase speed.,339.3330620601773
llm_inference,25000000000,25000.0,25378.397448,378.3974479999997,NONE,,339.8274970240891
llm_inference,25400000000,25400.0,25809.815605,409.8156049999998,WARNING,Increase speed.,336.9475221261382
llm_inference,25800000000,25800.0,26161.307249,361.3072490000013,WARNING,Increase speed.,320.3300810419023
llm_inference,26200000000,26200.0,26581.9626,381.96259999999893,WARNING,Increase speed.,341.48729778826237
llm_inference,26600000000,26600.0,26968.464694,368.4646939999984,WARNING,Increase speed.,327.78551476076245
llm_inference,27000000000,27000.0,27367.29861,367.29861000000164,WARNING,Increase speed.,324.6142896823585
llm_inference,27400000000,27400.0,27807.340094,407.3400939999992,WARNING,Increase speed.,339.9564838036895
llm_inference,27800000000,27800.0,28170.459402,370.4594020000004,WARNING,Increase speed.,329.1934267617762
llm_inference,28200000000,28200.0,28585.505133,385.50513299999875,NONE,,343.1261978112161
llm_inference,28600000000,28600.0,28991.26868,391.26868000000104,NONE,,348.0362561531365
llm_inference,29000000000,29000.0,29373.927004,373.92700400000103,NONE,,332.783421035856
llm_inference,29400000000,29400.0,29804.889772,404.88977199999863,NONE,,329.82155587524176
llm_inference,29800000000,29800.0,30148.535088,348.53508800000054,NONE,,307.01453099027276
llm_inference,30200000000,30200.0,30565.214079,365.2140790000012,NONE,,323.7146930769086
llm_inference,30600000000,30600.0,30965.273026,365.27302599999894,NONE,,324.7584579512477
llm_inference,31000000000,31000.0,31365.999936,365.99993600000016,NONE,,326.3011840172112
llm_inference,31400000000,31400.0,31810.439368,410.4393679999994,NONE,,334.9936045706272
llm_inference,31800000000,31800.0,32186.799532,386.7995320000009,NONE,,346.74950456246734
llm_inference,32200000000,32200.0,32559.039719,359.03971900000033,NONE,,319.3655456416309
llm_inference,32600000000,32600.0,32978.380652,378.3806519999998,NONE,,336.82517195120454
llm_inference,33000000000,33000.0,33373.106119,373.1061189999964,NONE,,334.6009338274598
llm_inference,33400000000,33400.0,33795.961144,395.9611440000008,NONE,,328.48899299278855
llm_inference,33800000000,33800.0,34179.064842,379.06484199999977,NONE,,336.66407503187656
llm_inference,34200000000,34200.0,34567.263263,367.26326300000073,NONE,,325.80759888514876
llm_inference,34600000000,34600.0,34971.574694,371.57469400000264,NONE,,329.1493603028357
llm_inference,35000000000,35000.0,35374.573089,374.5730889999977,WARNING,Increase speed.,333.2509039901197
llm_inference,35400000000,35400.0,35815.801441,415.80144100000325,WARNING,Increase speed.,340.94278467819095
llm_inference,35800000000,35800.0,36171.749116,371.74911599999905,WARNING,Increase speed.,330.29892621561885
llm_inference,36200000000,36200.0,36639.515169,439.5151689999984,WARNING,Prepare to change right for the exit.,399.20132979750633
llm_inference,36600000000,36600.0,36971.491341,371.49134100000083,WARNING,Reduce speed.,326.1077655479312
llm_inference,37000000000,37000.0,37372.570271,372.57027099999686,WARNING,Reduce speed.,331.0133018530905
llm_inference,37400000000,37400.0,37797.998296,397.99829599999794,WARNING,Reduce speed.,328.32991797477007
llm_inference,37800000000,37800.0,38180.053237,380.0532370000001,WARNING,Reduce speed.,338.29553704708815
llm_inference,38200000000,38200.0,38668.965968,468.9659679999968,WARNING,Prepare to change right for the exit.,429.492169059813
llm_inference,38600000000,38600.0,39009.353053,409.3530529999989,WARNING,Reduce speed.,339.27341317757964
llm_inference,39000000000,39000.0,39377.6653,377.66530000000057,WARNING,Reduce speed.,337.1875640004873
llm_inference,39400000000,39400.0,39914.994139,514.9941390000022,WARNING,Prepare to change right for the exit.,412.57449705153704
llm_inference,39800000000,39800.0,40330.3741,530.3741000000009,WARNING,Prepare to change right for the exit.,414.3009497784078
llm_inference,40200000000,40200.0,40668.042045,468.04204500000196,WARNING,Increase speed.,336.59013314172626
llm_inference,40600000000,40600.0,41004.382001,404.3820009999981,NONE,,335.1400690153241
