logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,distance_from_start_m,velocity_kmh,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,other_car_present,environment_states_json
7000000000,7000.0,7031.635606,7000000000,0,31.638119999999617,0,0.0,89.54208000000001,HIGHWAY,4000.0,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7100000000,7100.0,7128.72914,7100000000,0,28.73388900000009,0,6.8730086874304845,89.0887275505152,HIGHWAY,3993.1269913125693,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7200000000,7200.0,7231.295822,7200000000,0,31.301408999999694,0,16.17375221280049,88.63987414070577,HIGHWAY,3983.8262477871995,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7300000000,7300.0,7329.159301,7300000000,0,29.167123999999603,0,25.471030651138932,88.19545262472354,HIGHWAY,3974.528969348861,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7400000000,7400.0,7430.874183,7400000000,0,30.87725599999976,0,34.76832088108862,87.75539718785244,HIGHWAY,3965.2316791189114,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7500000000,7500.0,7528.36582,7500000000,0,28.370568999999705,0,44.06561118403709,87.31964331365256,HIGHWAY,3955.934388815963,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7600000000,7600.0,7628.659823,7600000000,0,28.662336999999752,0,53.36290148715097,86.88812775207349,HIGHWAY,3946.637098512849,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7700000000,7700.0,7727.708672,7700000000,0,27.713700000000244,0,62.660191790265074,86.46078848850345,HIGHWAY,3937.339808209735,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7800000000,7800.0,7830.158297,7800000000,0,30.165280999999595,0,71.95748209337918,86.0375647137227,HIGHWAY,3928.042517906621,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7900000000,7900.0,7928.636671,7900000000,0,28.64114100000006,0,81.25477239649328,85.61839679473003,HIGHWAY,3918.745227603507,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8000000000,8000.0,8028.496812,8000000000,0,28.499047000000246,0,90.55206269960738,85.20322624641337,HIGHWAY,3909.447937300393,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8100000000,8100.0,8128.343263,8100000000,0,28.346615000000384,0,99.84935300272149,84.79199570403573,HIGHWAY,3900.1506469972787,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8200000000,8200.0,8234.348437,8200000000,0,34.35095100000035,0,109.1466433058356,84.38464889650945,HIGHWAY,3890.853356694164,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8300000000,8300.0,8328.675924,8300000000,0,28.67955599999914,0,118.44393360894969,83.98113062043238,HIGHWAY,3881.55606639105,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8400000000,8400.0,8429.641534,8400000000,0,29.64404800000011,0,127.74122391206379,83.58138671486093,HIGHWAY,3872.258776087936,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
