federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
adc,InputForCoach,input_arrival,7000000000,7000.0,7000000000,0,42.071138000000246,0,7042.071138,7042.331193,0.26005499999973836
adc,InputForCoach,llm_output_tick,7000000000,7000.0,7000000000,0,42.44572900000003,0,7042.445729,7042.642707,0.1969779999999446
adc,InputForCoach,input_arrival,7100000000,7100.0,7100000000,0,38.95877199999995,0,7138.958772,7139.179399,0.22062699999969482
adc,InputForCoach,input_arrival,7200000000,7200.0,7200000000,0,41.30219500000021,0,7241.302195,7241.564678,0.26248299999951996
adc,InputForCoach,input_arrival,7300000000,7300.0,7300000000,0,40.04466799999955,0,7340.044668,7340.237337,0.19266900000002352
adc,InputForCoach,input_arrival,7400000000,7400.0,7400000000,0,109.25362800000039,0,7509.253628,7509.463995,0.21036699999967823
adc,InputForCoach,llm_output_tick,7400000000,7400.0,7400000000,0,109.57633700000042,0,7509.576337,7509.810246,0.23390899999958492
adc,InputForCoach,input_arrival,7500000000,7500.0,7500000000,0,38.46454900000026,0,7538.464549,7538.654512,0.18996299999980693
adc,InputForCoach,input_arrival,7600000000,7600.0,7600000000,0,38.95122100000026,0,7638.951221,7639.151069,0.19984799999929237
adc,InputForCoach,input_arrival,7700000000,7700.0,7700000000,0,37.74687300000005,0,7737.746873,7737.966618,0.21974500000033004
adc,InputForCoach,input_arrival,7800000000,7800.0,7800000000,0,40.38652900000034,0,7840.386529,7840.56183,0.17530099999930826
adc,InputForCoach,llm_output_tick,7800000000,7800.0,7800000000,0,40.65907900000002,0,7840.659079,7840.883834,0.22475500000018656
adc,InputForCoach,input_arrival,7900000000,7900.0,7900000000,0,106.08604300000025,0,8006.086043,8006.285918,0.1998749999993379
adc,InputForCoach,input_arrival,8000000000,8000.0,8000000000,0,37.99229800000012,0,8037.992298,8038.195328,0.20302999999967142
adc,InputForCoach,input_arrival,8100000000,8100.0,8100000000,0,37.98324899999989,0,8137.983249,8138.194129,0.21088000000054308
adc,InputForCoach,input_arrival,8200000000,8200.0,8200000000,0,43.96454400000039,0,8243.964544,8244.153465,0.18892099999902712
adc,InputForCoach,llm_output_tick,8200000000,8200.0,8200000000,0,44.2520229999991,0,8244.252023,8244.446763,0.19474000000082015
adc,InputForCoach,input_arrival,8300000000,8300.0,8300000000,0,40.37210699999923,0,8340.372107,8340.579387,0.20728000000053726
adc,InputForCoach,input_arrival,8400000000,8400.0,8400000000,0,98.40633100000014,0,8498.406331,8498.607779,0.20144799999980023
adc,InputForCoach,input_arrival,8500000000,8500.0,8500000000,0,36.50561999999991,0,8536.50562,8536.714941,0.20932100000027276
adc,InputForCoach,input_arrival,8600000000,8600.0,8600000000,0,38.23349699999926,0,8638.233497,8638.382266,0.14876900000126625
adc,InputForCoach,llm_output_tick,8600000000,8600.0,8600000000,0,38.474723999999696,0,8638.474724,8638.749707,0.27498300000115705
adc,InputForCoach,input_arrival,8700000000,8700.0,8700000000,0,37.831427999999505,0,8737.831428,8738.008474,0.1770460000007006
adc,InputForCoach,input_arrival,8800000000,8800.0,8800000000,0,38.130746999999246,0,8838.130747,8838.208808,0.07806100000016158
adc,InputForCoach,input_arrival,8900000000,8900.0,8900000000,0,107.09190900000067,0,9007.091909,9007.295803,0.2038940000002185
adc,InputForCoach,input_arrival,9000000000,9000.0,9000000000,0,48.94748299999992,0,9048.947483,9049.09868,0.15119699999922886
adc,InputForCoach,llm_output_tick,9000000000,9000.0,9000000000,0,49.164489999999205,0,9049.16449,9049.365268,0.20077800000035495
adc,InputForCoach,input_arrival,9100000000,9100.0,9100000000,0,37.46839,0,9137.46839,9137.592275,0.12388500000088243
adc,InputForCoach,input_arrival,9200000000,9200.0,9200000000,0,40.3256939999992,0,9240.325694,9240.519719,0.19402500000069267
adc,InputForCoach,input_arrival,9300000000,9300.0,9300000000,0,37.89626099999987,0,9337.896261,9338.038115,0.14185399999951187
adc,InputForCoach,input_arrival,9400000000,9400.0,9400000000,0,103.98876200000086,0,9503.988762,9504.172725,0.18396299999949406
adc,InputForCoach,llm_output_tick,9400000000,9400.0,9400000000,0,104.25277099999948,0,9504.252771,9504.445771,0.1930000000011205
adc,InputForCoach,input_arrival,9500000000,9500.0,9500000000,0,39.020590000000084,0,9539.02059,9539.211163,0.19057299999985844
adc,InputForCoach,input_arrival,9600000000,9600.0,9600000000,0,39.65804399999979,0,9639.658044,9639.889779,0.2317349999993894
adc,InputForCoach,input_arrival,9700000000,9700.0,9700000000,0,38.4827920000007,0,9738.482792,9738.704063,0.22127099999852362
adc,InputForCoach,input_arrival,9800000000,9800.0,9800000000,0,38.418518000000404,0,9838.418518,9838.622667,0.20414899999923364
adc,InputForCoach,llm_output_tick,9800000000,9800.0,9800000000,0,38.74308299999939,0,9838.743083,9838.946217,0.20313400000122783
adc,InputForCoach,input_arrival,9900000000,9900.0,9900000000,0,99.8461129999996,0,9999.846113,10000.050676,0.20456300000114425
adc,InputForCoach,input_arrival,10000000000,10000.0,10000000000,0,38.88234799999918,0,10038.882348,10039.081316,0.19896800000060466
adc,InputForCoach,input_arrival,10100000000,10100.0,10100000000,0,39.21455900000001,0,10139.214559,10139.407344,0.1927849999992759
