event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,7000000000,7000.0,7393.891317,393.8913169999996,NONE,,271.3938266970217
llm_inference,7400000000,7400.0,7775.455541,375.45554100000027,NONE,,252.00695218518376
llm_inference,7800000000,7800.0,8189.407073,389.4070730000003,ACTUATE,Stop before the sign.,265.5493919737637
llm_inference,8200000000,8200.0,8616.757279,416.75727899999947,NONE,,293.4197853319347
llm_inference,8600000000,8600.0,9007.639998,407.63999800000056,NONE,,250.43673627078533
llm_inference,9000000000,9000.0,9388.078212,388.07821200000035,ACTUATE,Stop before the sign.,265.1264569722116
llm_inference,9400000000,9400.0,9788.508984,388.50898400000005,ACTUATE,Stop before the sign.,260.55056089535356
llm_inference,9800000000,9800.0,10175.957932,375.95793199999935,ACTUATE,Stop before the stop sign.,253.9849071763456
llm_inference,10200000000,10200.0,10559.126517,359.1265170000006,WARNING,Increase speed.,237.56988113746047
llm_inference,10600000000,10600.0,10997.973643,397.97364299999936,ACTUATE,Stop before the stop sign.,275.22061998024583
llm_inference,11000000000,11000.0,11372.410262,372.4102619999994,NONE,,249.91605803370476
llm_inference,11400000000,11400.0,11781.690466,381.690466,ACTUATE,Stop before the stop sign.,254.45045297965407
llm_inference,11800000000,11800.0,12168.416223,368.4162230000002,NONE,,239.34041569009423
llm_inference,12200000000,12200.0,12556.989817,356.9898169999997,NONE,,234.62439607828856
llm_inference,12600000000,12600.0,12951.677011,351.67701099999977,NONE,,228.53348590433598
llm_inference,13000000000,13000.0,13345.98435,345.98435000000063,NONE,,222.96563489362597
llm_inference,13400000000,13400.0,13755.91667,355.9166700000005,NONE,,233.420604839921
llm_inference,13800000000,13800.0,14174.750506,374.7505060000003,NONE,,229.9966048449278
llm_inference,14200000000,14200.0,14557.772172,357.77217200000086,NONE,,235.52680015563965
llm_inference,14600000000,14600.0,14949.35196,349.35195999999996,NONE,,227.005188819021
llm_inference,15000000000,15000.0,15373.386419,373.3864190000004,ACTUATE,Stop before the sign.,250.8683269843459
llm_inference,15400000000,15400.0,15794.210414,394.2104139999992,NONE,,271.930115763098
llm_inference,15800000000,15800.0,16146.382141,346.38214100000005,NONE,,224.52026326209307
llm_inference,16200000000,16200.0,16604.256593,404.25659299999825,NONE,,262.88677379488945
llm_inference,16600000000,16600.0,17019.501293,419.50129300000117,NONE,,276.0972362011671
llm_inference,17000000000,17000.0,17402.711859,402.7118589999991,ACTUATE,Stop before the sign.,280.6343319825828
llm_inference,17400000000,17400.0,17813.365263,413.3652629999997,ACTUATE,Stop before the stop sign.,290.61994794756174
llm_inference,17800000000,17800.0,18185.599155,385.5991549999999,ACTUATE,Stop before the sign.,263.3446389809251
llm_inference,18200000000,18200.0,18569.278908,369.27890800000023,NONE,,246.6140422038734
llm_inference,18600000000,18600.0,18968.563334,368.5633339999986,NONE,,246.25212885439396
llm_inference,19000000000,19000.0,19357.758967,357.7589670000016,NONE,,235.26598885655403
llm_inference,19400000000,19400.0,19770.189269,370.1892689999986,NONE,,248.6176397651434
llm_inference,19800000000,19800.0,20167.492795,367.4927949999983,NONE,,245.0852203182876
llm_inference,20200000000,20200.0,20584.204364,384.2043640000011,ACTUATE,Stop before the stop sign.,261.2489489838481
llm_inference,20600000000,20600.0,21017.952518,417.95251799999824,NONE,,282.55439503118396
llm_inference,21000000000,21000.0,21370.709093,370.7090930000013,NONE,,248.57866996899247
llm_inference,21400000000,21400.0,21759.151697,359.15169700000115,NONE,,236.70789087191224
llm_inference,21800000000,21800.0,22137.921156,337.92115600000034,NONE,,215.70601407438517
llm_inference,22200000000,22200.0,22598.336405,398.3364049999982,ACTUATE,Stop before the sign.,276.72253269702196
llm_inference,22600000000,22600.0,22965.004356,365.0043560000013,NONE,,241.65249802172184
llm_inference,23000000000,23000.0,23381.37515,381.37514999999985,ACTUATE,Stop before the sign.,258.7998188100755
llm_inference,23400000000,23400.0,23785.138215,385.13821499999904,ACTUATE,Stop before the stop sign.,262.11889600381255
llm_inference,23800000000,23800.0,24137.078225,337.0782250000011,NONE,,214.94861505925655
