event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,7000000000,7000.0,7352.111471,352.11147100000017,NONE,,307.0264267735183
llm_inference,7400000000,7400.0,7733.215058,333.2150579999998,NONE,,245.5483078956604
llm_inference,7800000000,7800.0,8080.587208,280.5872079999999,NONE,,234.74182095378637
llm_inference,8200000000,8200.0,8476.196994,276.1969939999999,NONE,,233.68713725358248
llm_inference,8600000000,8600.0,8876.447024,276.44702399999915,NONE,,232.31730610132217
llm_inference,9000000000,9000.0,9275.491329,275.4913290000004,NONE,,232.88545990362763
llm_inference,9400000000,9400.0,9697.937126,297.9371260000007,NONE,,226.12610086798668
llm_inference,9800000000,9800.0,10074.195962,274.1959619999998,WARNING,Increase speed.,233.27470710501075
llm_inference,10200000000,10200.0,10535.939255,335.9392549999993,WARNING,Increase speed.,290.31517496332526
llm_inference,10600000000,10600.0,10888.808635,288.8086349999994,WARNING,Increase speed.,248.70660994201899
llm_inference,11000000000,11000.0,11288.011455,288.01145499999984,NONE,,247.1676729619503
llm_inference,11400000000,11400.0,11701.397546,301.39754600000015,WARNING,Increase speed.,228.8639172911644
llm_inference,11800000000,11800.0,12075.783366,275.78336599999966,NONE,,233.7506292387843
llm_inference,12200000000,12200.0,12483.089481,283.0894810000009,NONE,,243.076850194484
llm_inference,12600000000,12600.0,12876.521149,276.52114900000015,NONE,,234.07349083572626
llm_inference,13000000000,13000.0,13269.293112,269.2931119999994,NONE,,228.30918012186885
llm_inference,13400000000,13400.0,13718.402057,318.40205699999933,NONE,,248.08388110250235
llm_inference,13800000000,13800.0,14070.189449,270.1894489999995,NONE,,228.60927181318402
llm_inference,14200000000,14200.0,14486.00269,286.00268999999935,NONE,,244.55865193158388
llm_inference,14600000000,14600.0,14897.519616,297.5196159999996,NONE,,256.8912520073354
llm_inference,15000000000,15000.0,15298.309652,298.3096519999999,NONE,,257.648270111531
llm_inference,15400000000,15400.0,15714.095282,314.0952820000002,NONE,,247.24786914885044
llm_inference,15800000000,15800.0,16086.320011,286.3200109999998,NONE,,245.95381878316402
llm_inference,16200000000,16200.0,16474.563461,274.56346100000155,NONE,,235.40913732722402
llm_inference,16600000000,16600.0,16878.09601,278.0960100000011,NONE,,236.0508027486503
llm_inference,17000000000,17000.0,17304.552438,304.5524379999988,NONE,,260.9822512604296
llm_inference,17400000000,17400.0,17714.302275,314.3022749999982,NONE,,249.17723704129457
llm_inference,17800000000,17800.0,18092.981397,292.98139699999956,NONE,,250.8025742135942
llm_inference,18200000000,18200.0,18492.317864,292.31786400000055,NONE,,250.85273990407586
llm_inference,18600000000,18600.0,18884.093168,284.0931679999994,NONE,,241.60325387492776
llm_inference,19000000000,19000.0,19288.219251,288.2192509999986,NONE,,245.60945620760322
llm_inference,19400000000,19400.0,19702.828131,302.8281309999984,NONE,,235.5267619714141
llm_inference,19800000000,19800.0,20086.91476,286.91475999999966,NONE,,239.50568214058876
llm_inference,20200000000,20200.0,20481.949634,281.9496340000005,NONE,,237.6331752166152
llm_inference,20600000000,20600.0,20875.555804,275.5558039999996,NONE,,233.57497667893767
llm_inference,21000000000,21000.0,21288.883597,288.883597,NONE,,244.91102015599608
llm_inference,21400000000,21400.0,21701.686477,301.6864769999993,NONE,,235.13719718903303
llm_inference,21800000000,21800.0,22084.812226,284.8122259999982,NONE,,239.7007499821484
llm_inference,22200000000,22200.0,22490.877552,290.87755200000174,NONE,,246.09918612986803
llm_inference,22600000000,22600.0,22875.00228,275.0022800000006,NONE,,229.11628102883697
llm_inference,23000000000,23000.0,23283.089665,283.0896649999995,NONE,,241.40149913728237
llm_inference,23400000000,23400.0,23696.925536,296.92553599999883,NONE,,232.27614210918546
llm_inference,23800000000,23800.0,24078.786681,278.7866810000014,NONE,,234.9167549982667
llm_inference,24200000000,24200.0,24488.062721,288.0627209999984,NONE,,246.56602879986167
llm_inference,24600000000,24600.0,24894.471724,294.4717239999991,NONE,,248.43969102948904
llm_inference,25000000000,25000.0,25279.905239,279.9052389999997,NONE,,236.3406028598547
llm_inference,25400000000,25400.0,25715.080688,315.0806879999982,NONE,,240.91346329078078
llm_inference,25800000000,25800.0,26073.014797,273.0147969999998,NONE,,230.72625882923603
llm_inference,26200000000,26200.0,26475.57131,275.57130999999936,NONE,,232.61965671554208
llm_inference,26600000000,26600.0,26881.952289,281.95228900000075,NONE,,238.47687570378184
llm_inference,27000000000,27000.0,27286.653103,286.65310300000056,NONE,,242.84177599474788
llm_inference,27400000000,27400.0,27703.291359,303.2913589999989,NONE,,232.49103408306837
llm_inference,27800000000,27800.0,28091.023685,291.0236850000001,NONE,,246.96070980280638
llm_inference,28200000000,28200.0,28496.109579,296.10957899999994,NONE,,248.42916429042816
llm_inference,28600000000,28600.0,28882.214244,282.21424399999887,NONE,,238.246310967952
llm_inference,29000000000,29000.0,29293.793601,293.7936010000012,NONE,,249.2379848845303
llm_inference,29400000000,29400.0,29703.703448,303.7034480000002,NONE,,229.14347471669316
llm_inference,29800000000,29800.0,30093.545608,293.54560800000036,NONE,,249.3869811296463
llm_inference,30200000000,30200.0,30502.501614,302.5016140000007,NONE,,257.1493429131806
llm_inference,30600000000,30600.0,30893.250807,293.25080700000035,NONE,,250.29273005202413
llm_inference,31000000000,31000.0,31301.908061,301.90806099999827,NONE,,257.9436809755862
llm_inference,31400000000,31400.0,31721.257723,321.2577229999988,NONE,,245.86067395284772
llm_inference,31800000000,31800.0,32087.790634,287.79063400000086,NONE,,242.01299902051687
llm_inference,32200000000,32200.0,32490.090417,290.09041699999943,NONE,,247.9878538288176
llm_inference,32600000000,32600.0,32902.129729,302.1297290000002,NONE,,259.2218932695687
llm_inference,33000000000,33000.0,33282.065543,282.065542999997,NONE,,238.956481218338
llm_inference,33400000000,33400.0,33701.746249,301.74624900000344,NONE,,235.29819073155522
llm_inference,33800000000,33800.0,34092.140754,292.140754,NONE,,244.8213491588831
llm_inference,34200000000,34200.0,34492.45314,292.4531399999978,NONE,,243.77991585060954
llm_inference,34600000000,34600.0,34889.329209,289.3292090000032,NONE,,246.83888303115964
llm_inference,35000000000,35000.0,35284.394813,284.394812999999,NONE,,241.7193353176117
llm_inference,35400000000,35400.0,35705.837611,305.83761100000265,NONE,,231.30902601405978
llm_inference,35800000000,35800.0,36088.077807,288.0778070000015,NONE,,243.24653763324022
llm_inference,36200000000,36200.0,36489.895248,289.8952480000007,NONE,,245.05583895370364
llm_inference,36600000000,36600.0,36879.856343,279.85634299999947,NONE,,233.34603663533926
llm_inference,37000000000,37000.0,37280.657165,280.6571649999969,NONE,,237.93877800926566
llm_inference,37400000000,37400.0,37707.473697,307.47369700000127,WARNING,Increase speed.,239.717248827219
llm_inference,37800000000,37800.0,38107.727419,307.72741900000256,WARNING,Increase speed.,266.2538383156061
llm_inference,38200000000,38200.0,38490.457407,290.4574070000017,WARNING,Increase speed.,245.98010070621967
llm_inference,38600000000,38600.0,38892.996792,292.9967919999981,WARNING,Increase speed.,249.7797659598291
llm_inference,39000000000,39000.0,39284.449047,284.4490470000019,WARNING,Increase speed.,242.71531635895371
llm_inference,39400000000,39400.0,39725.883875,325.88387499999953,WARNING,Increase speed.,255.69647690281272
llm_inference,39800000000,39800.0,40100.44454,300.4445399999968,WARNING,Increase speed.,257.223651278764
llm_inference,40200000000,40200.0,40506.587917,306.5879169999971,WARNING,Increase speed.,263.50264297798276
llm_inference,40600000000,40600.0,40891.577147,291.5771470000036,WARNING,Increase speed.,249.254843685776
llm_inference,41000000000,41000.0,41297.912659,297.91265900000144,NONE,,253.30378720536828
llm_inference,41400000000,41400.0,41721.816973,321.81697300000087,WARNING,Increase speed.,250.04879804328084
llm_inference,41800000000,41800.0,42077.265615,277.2656149999966,WARNING,Increase speed.,234.20753609389067
llm_inference,42200000000,42200.0,42491.135371,291.13537099999667,WARNING,Increase speed.,249.54538280144334
llm_inference,42600000000,42600.0,42894.708313,294.7083130000028,WARNING,Increase speed.,251.24454032629728
llm_inference,43000000000,43000.0,43316.954373,316.9543730000005,WARNING,Increase speed.,274.57251213490963
llm_inference,43400000000,43400.0,43719.958614,319.95861400000285,NONE,,250.95169013366103
llm_inference,43800000000,43800.0,44108.495977,308.4959769999987,NONE,,265.8047531731427
llm_inference,44200000000,44200.0,44493.328934,293.3289339999974,WARNING,Reduce speed.,250.65009109675884
llm_inference,44600000000,44600.0,44902.399889,302.39988900000026,WARNING,Look right before changing lanes.,260.6380139477551
llm_inference,45000000000,45000.0,45295.65302,295.6530199999979,NONE,,255.00994781032205
llm_inference,45400000000,45400.0,45736.876386,336.87638600000355,NONE,,262.8518110141158
llm_inference,45800000000,45800.0,46098.766464,298.76646400000027,WARNING,Reduce speed.,254.99323708936572
llm_inference,46200000000,46200.0,46480.960382,280.9603819999975,WARNING,Increase speed.,238.00709564238787
llm_inference,46600000000,46600.0,46878.89203,278.8920300000027,WARNING,Increase speed.,235.4481192305684
