event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_present,accelerator_present,brake_present,steer,accelerator,brake
sensor_arrival,1232579986,1232.579986,1233.477661,1232579986,0,0.9150270000000091,0,1,0,0,1,0.0,0.0
sensor_arrival,1288540187,1288.540187,1289.164847,1288540187,0,0.6806589999998778,0,1,0,0,1,0.0,0.0
sensor_arrival,1336526537,1336.526537,1337.130418,1336526537,0,0.6147330000001148,0,1,0,0,1,0.0,0.0
sensor_arrival,1592484467,1592.484467,1593.095479,1592484467,0,0.6197520000000623,0,1,0,0,1,0.0,0.0
sensor_arrival,1632581057,1632.581057,1633.288567,1632581057,0,0.7213989999997921,0,1,0,0,1,0.0,0.0
sensor_arrival,1672546666,1672.546666,1673.123511,1672546666,0,0.5857340000000022,0,1,0,0,1,0.0,0.0
sensor_arrival,3392722550,3392.72255,3393.396246,3392722550,0,0.6839180000001761,0,1,0,0,1,0.0,0.0
sensor_arrival,3432788565,3432.788565,3433.45041,3432788565,0,0.6718260000002374,0,1,0,0,1,0.0,0.0
sensor_arrival,4664867181,4664.867181,4665.585821,4664867181,0,0.7308070000008229,0,1,0,0,1,0.0,0.0
sensor_arrival,4696925808,4696.925808,4697.584653,4696925808,0,0.6680669999996098,0,1,0,0,1,0.0,0.0
output_tick,7000000000,7000.0,7000.352631,7000000000,0,0.3646310000003723,0,1,1,1,1,0.0,0.0
output_tick,7100000000,7100.0,7100.782538,7100000000,0,0.8022220000002562,0,1,1,1,1,0.0,0.0
output_tick,7200000000,7200.0,7200.423971,7200000000,0,0.43598999999994703,0,1,1,1,1,0.0,0.0
output_tick,7300000000,7300.0,7300.754175,7300000000,0,0.7675449999996999,0,1,1,1,1,0.0,0.0
output_tick,7400000000,7400.0,7400.712938,7400000000,0,0.7282900000000154,0,1,1,1,1,0.0,0.0
output_tick,7500000000,7500.0,7500.679924,7500000000,0,0.6927569999998013,0,1,1,1,1,0.0,0.0
sensor_arrival,7577602492,7577.602492,7578.215467,7577602492,0,0.6255670000000464,0,0,1,0,1,0.996078431372549,0.0
sensor_arrival,7585522845,7585.522845,7586.05395,7585522845,0,0.5419929999998203,0,0,1,0,1,0.9686274509803922,0.0
sensor_arrival,7593497678,7593.497678,7594.040468,7593497678,0,0.552827000000434,0,0,1,0,1,0.9529411764705882,0.0
output_tick,7600000000,7600.0,7600.319302,7600000000,0,0.3280430000004344,0,1,1,1,1,0.9529411764705882,0.0
sensor_arrival,7602505295,7602.505295,7603.952149,7602505295,0,1.4586680000002161,0,0,1,0,1,0.9215686274509803,0.0
sensor_arrival,7609469196,7609.469196,7610.171225,7609469196,0,0.7380649999995512,0,0,1,0,1,0.8941176470588236,0.0
sensor_arrival,7617417770,7617.41777,7618.145354,7617417770,0,0.7352319999999963,0,0,1,0,1,0.8,0.0
sensor_arrival,7625391881,7625.391881,7626.063373,7625391881,0,0.6786030000002938,0,0,1,0,1,0.6941176470588235,0.0
sensor_arrival,7633470731,7633.470731,7634.439183,7633470731,0,0.976951999999983,0,0,1,0,1,0.611764705882353,0.0
sensor_arrival,7641475509,7641.475509,7642.342128,7641475509,0,0.8759520000003249,0,0,1,0,1,0.47058823529411764,0.0
sensor_arrival,7649399380,7649.39938,7650.068464,7649399380,0,0.6762690000005023,0,0,1,0,1,0.396078431372549,0.0
sensor_arrival,7657389342,7657.389342,7658.083704,7657389342,0,0.7020099999999729,0,0,1,0,1,0.23137254901960785,0.0
sensor_arrival,7665409767,7665.409767,7666.116833,7665409767,0,0.7149920000001657,0,0,1,0,1,0.07058823529411765,0.0
sensor_arrival,7673525636,7673.525636,7674.326479,7673525636,0,0.8089909999998781,0,0,1,0,1,0.0,0.0
output_tick,7700000000,7700.0,7700.691987,7700000000,0,0.7049310000002151,0,1,1,1,1,0.0,0.0
output_tick,7800000000,7800.0,7800.529881,7800000000,0,0.5384180000000924,0,1,1,1,1,0.0,0.0
