event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,7000000000,7000.0,7299.630883,299.6308829999998,ACTUATE,Stop before the sign.,275.1244530081749
llm_inference,7400000000,7400.0,7752.52659,352.5265900000004,NONE,,273.4301947057247
llm_inference,7800000000,7800.0,8065.830291,265.8302910000002,NONE,,242.5814038142562
llm_inference,8200000000,8200.0,8476.510997,276.5109969999994,ACTUATE,Stop before the stop sign.,253.15532786771655
llm_inference,8600000000,8600.0,8859.633598,259.63359800000035,NONE,,236.46727111190557
llm_inference,9000000000,9000.0,9285.8621,285.8621000000003,ACTUATE,Stop before the stop sign.,262.7590550109744
llm_inference,9400000000,9400.0,9718.256251,318.2562510000007,ACTUATE,Stop before the stop sign.,249.01317479088902
llm_inference,9800000000,9800.0,10089.806566,289.8065659999993,NONE,,266.3892051205039
llm_inference,10200000000,10200.0,10470.537996,270.5379959999991,WARNING,Increase speed.,246.6626879759133
llm_inference,10600000000,10600.0,10881.578032,281.57803199999944,WARNING,Increase speed.,256.4780190587044
llm_inference,11000000000,11000.0,11306.179773,306.17977299999984,ACTUATE,Brake for the vehicle ahead.,280.3657781332731
llm_inference,11400000000,11400.0,11780.516993,380.5169929999993,NONE,,307.2737231850624
llm_inference,11800000000,11800.0,12075.813744,275.81374399999913,WARNING,Increase speed.,251.73280900344253
llm_inference,12200000000,12200.0,12471.745186,271.7451860000001,NONE,,247.70539719611406
llm_inference,12600000000,12600.0,12908.608729,308.6087289999996,ACTUATE,Brake for the vehicle ahead.,283.92330184578896
llm_inference,13000000000,13000.0,13297.653903,297.65390300000035,NONE,,273.1962352991104
llm_inference,13400000000,13400.0,13707.512725,307.5127250000005,WARNING,Increase speed.,243.38574009016156
llm_inference,13800000000,13800.0,14071.758986,271.75898600000073,WARNING,Increase speed.,246.93315802142024
llm_inference,14200000000,14200.0,14487.152757,287.15275699999984,ACTUATE,Stop before the sign.,263.27662309631705
llm_inference,14600000000,14600.0,14868.012018,268.01201799999944,WARNING,Increase speed.,243.63762885332108
llm_inference,15000000000,15000.0,15305.734589,305.7345889999997,ACTUATE,Brake for the vehicle ahead.,278.15336361527443
llm_inference,15400000000,15400.0,15736.785333,336.7853329999998,ACTUATE,Brake for the vehicle ahead.,266.12552534788847
llm_inference,15800000000,15800.0,16085.509437,285.5094370000006,ACTUATE,Brake for the vehicle ahead.,260.8671560883522
llm_inference,16200000000,16200.0,16476.142001,276.14200100000016,WARNING,Increase speed.,251.47806107997894
llm_inference,16600000000,16600.0,16876.409546,276.40954599999895,NONE,,252.09350511431694
llm_inference,17000000000,17000.0,17269.591868,269.5918679999995,WARNING,Increase speed.,244.62068919092417
llm_inference,17400000000,17400.0,17713.406931,313.40693100000135,NONE,,245.77860301360488
llm_inference,17800000000,17800.0,18090.235944,290.235944,ACTUATE,Stop before the stop sign.,266.1001440137625
llm_inference,18200000000,18200.0,18544.086941,344.0869410000014,ACTUATE,Brake for the vehicle ahead.,320.23449102416635
llm_inference,18600000000,18600.0,18893.653822,293.6538220000002,ACTUATE,Stop before the stop sign.,270.68659802898765
llm_inference,19000000000,19000.0,19291.239482,291.23948200000086,ACTUATE,Brake for the vehicle ahead.,267.4606600776315
llm_inference,19400000000,19400.0,19718.956091,318.956091,ACTUATE,Stop before the stop sign.,254.19452507048845
llm_inference,19800000000,19800.0,20068.709712,268.70971199999985,ACTUATE,Stop before the stop sign.,244.95549499988556
llm_inference,20200000000,20200.0,20496.463049,296.4630490000018,ACTUATE,Brake for the vehicle ahead.,272.8707022033632
llm_inference,20600000000,20600.0,20873.891749,273.8917489999985,ACTUATE,Stop before the sign.,250.58060744777322
llm_inference,21000000000,21000.0,21286.906928,286.90692800000033,ACTUATE,Brake for the vehicle ahead.,263.58886575326324
llm_inference,21400000000,21400.0,21729.256137,329.2561370000003,ACTUATE,Stop before the stop sign.,258.2132429815829
llm_inference,21800000000,21800.0,22089.989487,289.9894869999989,ACTUATE,Stop before the stop sign.,267.2398160211742
llm_inference,22200000000,22200.0,22489.612598,289.6125979999997,ACTUATE,Stop before the stop sign.,265.18699480220675
llm_inference,22600000000,22600.0,22905.832562,305.8325619999996,NONE,,276.8425913527608
llm_inference,23000000000,23000.0,23304.213049,304.2130490000018,ACTUATE,Stop before the stop sign.,280.0691048614681
llm_inference,23400000000,23400.0,23792.793759,392.79375900000014,ACTUATE,Brake for the vehicle ahead.,326.5509777702391
llm_inference,23800000000,23800.0,24089.983578,289.9835779999994,WARNING,Reduce speed.,265.3539441525936
llm_inference,24200000000,24200.0,24486.139351,286.1393510000016,ACTUATE,Stop before the sign.,261.87144313007593
llm_inference,24600000000,24600.0,24881.800177,281.800177000001,WARNING,Reduce speed.,257.44478683918715
llm_inference,25000000000,25000.0,25286.939212,286.93921200000113,ACTUATE,Stop before the stop sign.,262.95768935233355
llm_inference,25400000000,25400.0,25746.070937,346.0709370000004,ACTUATE,Stop before the sign.,280.2770948037505
llm_inference,25800000000,25800.0,26094.141478,294.14147800000137,ACTUATE,Brake for the vehicle ahead.,269.80761904269457
llm_inference,26200000000,26200.0,26494.34444,294.34444000000076,ACTUATE,Stop before the sign.,270.4712199047208
llm_inference,26600000000,26600.0,26894.068842,294.0688420000006,ACTUATE,Stop before the stop sign.,270.1024250127375
llm_inference,27000000000,27000.0,27297.090159,297.0901589999994,ACTUATE,Stop before the stop sign.,273.7750452943146
llm_inference,27400000000,27400.0,27735.325665,335.3256650000003,ACTUATE,Brake for the vehicle ahead.,270.3932928852737
llm_inference,27800000000,27800.0,28063.559287,263.55928700000004,WARNING,Increase speed.,240.26658665388823
llm_inference,28200000000,28200.0,28463.790034,263.79003400000147,NONE,,238.58590563759208
llm_inference,28600000000,28600.0,28873.712956,273.7129559999994,ACTUATE,Stop before the stop sign.,250.2711471170187
llm_inference,29000000000,29000.0,29320.013773,320.01377299999876,ACTUATE,Brake for the vehicle ahead.,296.41942819580436
llm_inference,29400000000,29400.0,29736.743261,336.7432609999996,ACTUATE,Stop before the stop sign.,268.01226707175374
llm_inference,29800000000,29800.0,30092.835515,292.83551499999885,ACTUATE,Brake for the vehicle ahead.,269.3407512269914
llm_inference,30200000000,30200.0,30514.02996,314.02995999999985,NONE,,290.5752519145608
llm_inference,30600000000,30600.0,30881.436875,281.4368749999994,ACTUATE,Stop before the stop sign.,257.8936289064586
llm_inference,31000000000,31000.0,31278.904254,278.90425400000095,ACTUATE,Brake for the vehicle ahead.,255.3674872033298
llm_inference,31400000000,31400.0,31728.128595,328.1285949999983,ACTUATE,Stop before the stop sign.,259.00916988030076
llm_inference,31800000000,31800.0,32083.623285,283.6232850000015,ACTUATE,Stop before the sign.,259.73445689305663
llm_inference,32200000000,32200.0,32503.070483,303.0704829999995,NONE,,279.5919361524284
llm_inference,32600000000,32600.0,32871.771261,271.7712610000017,ACTUATE,Stop before the stop sign.,248.6665383912623
llm_inference,33000000000,33000.0,33306.64628,306.64628000000084,NONE,,283.39330991730094
llm_inference,33400000000,33400.0,33733.155645,333.1556449999989,ACTUATE,Stop before the stop sign.,268.3079931885004
llm_inference,33800000000,33800.0,34063.396897,263.3968969999987,ACTUATE,Stop before the stop sign.,239.9849258363247
llm_inference,34200000000,34200.0,34532.294161,332.294160999998,NONE,,308.6741087026894
llm_inference,34600000000,34600.0,34854.976899,254.97689900000114,NONE,,230.43876700103283
llm_inference,35000000000,35000.0,35256.860578,256.8605779999998,WARNING,Reduce speed.,232.55040170624852
llm_inference,35400000000,35400.0,35718.964993,318.9649930000014,WARNING,Reduce speed.,251.59285124391317
llm_inference,35800000000,35800.0,36053.915007,253.91500700000324,NONE,,230.39124812930822
llm_inference,36200000000,36200.0,36457.605328,257.6053279999978,NONE,,232.0428560487926
llm_inference,36600000000,36600.0,36849.499267,249.49926699999924,NONE,,226.17266420274973
llm_inference,37000000000,37000.0,37301.79058,301.7905800000008,NONE,,277.9206158593297
llm_inference,37400000000,37400.0,37707.144364,307.14436399999977,NONE,,243.92838310450315
llm_inference,37800000000,37800.0,38048.27523,248.27522999999928,WARNING,Reduce speed.,224.82239361852407
llm_inference,38200000000,38200.0,38456.490768,256.4907680000033,NONE,,232.75946779176593
llm_inference,38600000000,38600.0,38895.738807,295.73880700000154,ACTUATE,Brake for the vehicle ahead.,272.6483498699963
llm_inference,39000000000,39000.0,39289.240454,289.24045399999886,NONE,,265.4508021660149
llm_inference,39400000000,39400.0,39714.407259,314.4072589999996,NONE,,247.6411536335945
llm_inference,39800000000,39800.0,40066.440133,266.4401329999964,NONE,,242.57959378883243
llm_inference,40200000000,40200.0,40460.03553,260.035530000001,NONE,,236.12425895407796
llm_inference,40600000000,40600.0,40851.601887,251.60188699999708,WARNING,Increase speed.,228.12050813809037
llm_inference,41000000000,41000.0,41293.610938,293.610937999998,NONE,,270.06914699450135
llm_inference,41400000000,41400.0,41728.108247,328.1082469999965,NONE,,259.4670308753848
llm_inference,41800000000,41800.0,42073.644913,273.64491299999645,NONE,,249.86338801681995
llm_inference,42200000000,42200.0,42463.692505,263.6925049999991,NONE,,238.51627577096224
llm_inference,42600000000,42600.0,42873.63478,273.6347800000003,NONE,,249.72482584416866
llm_inference,43000000000,43000.0,43278.841034,278.8410339999973,NONE,,254.91287000477314
llm_inference,43400000000,43400.0,43705.144156,305.1441560000021,WARNING,Increase speed.,242.59512731805444
llm_inference,43800000000,43800.0,44093.42739,293.4273899999971,NONE,,269.18830815702677
llm_inference,44200000000,44200.0,44472.655882,272.6558819999991,WARNING,Look right before changing lanes.,248.4630192629993
llm_inference,44600000000,44600.0,44870.589597,270.5895969999983,NONE,,246.64259608834982
llm_inference,45000000000,45000.0,45275.480663,275.4806630000021,NONE,,251.4749839901924
llm_inference,45400000000,45400.0,45721.209596,321.2095960000006,NONE,,250.27329986914992
llm_inference,45800000000,45800.0,46082.363201,282.3632010000001,ACTUATE,Stop before the sign.,257.2547127492726
llm_inference,46200000000,46200.0,46520.08909,320.0890900000013,WARNING,Reduce speed.,295.1639937236905
llm_inference,46600000000,46600.0,46869.578225,269.5782249999975,NONE,,245.60847086831927
llm_inference,47000000000,47000.0,47280.024373,280.0243730000002,NONE,,255.98587421700358
llm_inference,47400000000,47400.0,47721.479991,321.47999100000015,NONE,,255.66594675183296
llm_inference,47800000000,47800.0,48083.354892,283.354892000003,NONE,,259.0502630919218
llm_inference,48200000000,48200.0,48474.149184,274.1491840000017,NONE,,249.70141472294927
llm_inference,48600000000,48600.0,48896.567035,296.56703500000003,NONE,,272.38740073516965
llm_inference,49000000000,49000.0,49277.540137,277.5401370000036,NONE,,253.13775707036257
llm_inference,49400000000,49400.0,49703.742032,303.7420320000019,NONE,,236.13200010731816
llm_inference,49800000000,49800.0,50081.876318,281.87631800000236,ACTUATE,Stop before the stop sign.,257.9395202919841
llm_inference,50200000000,50200.0,50468.668844,268.6688439999998,NONE,,244.51979901641607
llm_inference,50600000000,50600.0,50845.287265,245.28726499999902,NONE,,221.11731674522161
llm_inference,51000000000,51000.0,51272.572397,272.57239700000355,NONE,,248.106952290982
llm_inference,51400000000,51400.0,51709.746894,309.7468940000035,NONE,,238.06643998250365
llm_inference,51800000000,51800.0,52071.22988,271.22987999999896,NONE,,247.29169392958283
llm_inference,52200000000,52200.0,52502.575644,302.5756439999968,NONE,,278.18349795416
llm_inference,52600000000,52600.0,52855.054305,255.05430499999784,NONE,,230.94240110367537
llm_inference,53000000000,53000.0,53249.662313,249.66231300000072,NONE,,225.52534891292453
llm_inference,53400000000,53400.0,53694.309892,294.3098919999975,NONE,,226.30003606900573
llm_inference,53800000000,53800.0,54052.709604,252.7096040000033,NONE,,227.7447870001197
llm_inference,54200000000,54200.0,54476.59409,276.5940899999987,NONE,,251.01963011547923
llm_inference,54600000000,54600.0,54880.244531,280.24453099999664,NONE,,254.36574080958962
llm_inference,55000000000,55000.0,55273.791685,273.7916849999965,NONE,,247.1902291290462
llm_inference,55400000000,55400.0,55736.825537,336.825536999997,NONE,,268.9530220814049
