logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,distance_from_start_m,velocity_kmh,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,other_car_present,environment_states_json
7000000000,7000.0,7031.104659,7000000000,0,31.108290999999554,0,0.0,89.54208000000001,HIGHWAY,4000.0,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7100000000,7100.0,7129.690601,7100000000,0,29.693116000000373,0,6.8730086874304845,89.0887275505152,HIGHWAY,3993.1269913125693,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7200000000,7200.0,7230.973866,7200000000,0,30.97861499999999,0,16.17375221280049,88.63987414070577,HIGHWAY,3983.8262477871995,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7300000000,7300.0,7328.932063,7300000000,0,28.93457699999999,0,25.471030651138932,88.19545262472354,HIGHWAY,3974.528969348861,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7400000000,7400.0,7429.702404,7400000000,0,29.705197000000226,0,34.76832088108862,87.75539718785244,HIGHWAY,3965.2316791189114,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7500000000,7500.0,7528.74372,7500000000,0,28.745955000000322,0,44.06561118403709,87.31964331365256,HIGHWAY,3955.934388815963,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7600000000,7600.0,7629.726941,7600000000,0,29.73029299999962,0,53.36290148715097,88.23453273477244,HIGHWAY,3946.637098512849,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7700000000,7700.0,7727.952775,7700000000,0,27.955568000000312,0,62.660191790265074,87.79409424772113,HIGHWAY,3937.339808209735,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7800000000,7800.0,7829.331305,7800000000,0,29.334936999999627,0,71.95748209337918,87.35796297078903,HIGHWAY,3928.042517906621,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
7900000000,7900.0,7928.763461,7900000000,0,28.767092000000048,0,81.25477239649328,86.92607554332206,HIGHWAY,3918.745227603507,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
