federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
llm,AgenticCoach,llm_inference,7000000000,7000.0,7000000000,0,33.102154000000155,0,7033.102154,7365.142071,332.03991700000006
llm,AgenticCoach,llm_inference,7400000000,7400.0,7400000000,0,34.113242999999784,0,7434.113243,7701.084293,266.9710500000001
llm,AgenticCoach,llm_inference,7800000000,7800.0,7800000000,0,36.34078299999965,0,7836.340783,8087.040771,250.6999880000003
llm,AgenticCoach,llm_inference,8200000000,8200.0,8200000000,0,33.403754999999364,0,8233.403755,8500.854892,267.451137
llm,AgenticCoach,llm_inference,8600000000,8600.0,8600000000,0,33.746758999999656,0,8633.746759,8913.982669,280.23591000000124
llm,AgenticCoach,llm_inference,9000000000,9000.0,9000000000,0,33.58588799999961,0,9033.585888,9303.909416,270.3235280000008
llm,AgenticCoach,llm_inference,9400000000,9400.0,9400000000,0,33.192612999999255,0,9433.192613,9679.097385,245.90477199999987
llm,AgenticCoach,llm_inference,9800000000,9800.0,9800000000,0,32.821414000000004,0,9832.821414,10095.90276,263.08134600000085
llm,AgenticCoach,llm_inference,10200000000,10200.0,10200000000,0,38.29132199999913,0,10238.291322,10495.796938,257.5056160000004
llm,AgenticCoach,llm_inference,10600000000,10600.0,10600000000,0,39.99091000000044,0,10639.99091,10913.032262,273.0413520000002
llm,AgenticCoach,llm_inference,11000000000,11000.0,11000000000,0,33.262558000000354,0,11033.262558,11278.935758,245.67319999999927
llm,AgenticCoach,llm_inference,11400000000,11400.0,11400000000,0,33.94622300000083,0,11433.946223,11677.983474,244.03725099999974
llm,AgenticCoach,llm_inference,11800000000,11800.0,11800000000,0,33.18775300000016,0,11833.187753,12069.364221,236.17646799999966
llm,AgenticCoach,llm_inference,12200000000,12200.0,12200000000,0,33.51795200000015,0,12233.517952,12475.176223,241.65827100000024
llm,AgenticCoach,llm_inference,12600000000,12600.0,12600000000,0,32.709506999999576,0,12632.709507,12882.532213,249.82270600000084
llm,AgenticCoach,llm_inference,13000000000,13000.0,13000000000,0,33.49345499999981,0,13033.493455,13277.380126,243.8866710000002
llm,AgenticCoach,llm_inference,13400000000,13400.0,13400000000,0,32.57840000000033,0,13432.5784,13682.039512,249.46111199999905
