event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_present,accelerator_present,brake_present,steer,accelerator,brake
sensor_arrival,1184968717,1184.968717,1185.61345,1184968717,0,0.6617140000000745,0,0,1,0,1,0.03529411764705882,0.0
sensor_arrival,1192906254,1192.906254,1193.524988,1192906254,0,0.6331410000000233,0,0,1,0,1,0.14901960784313725,0.0
sensor_arrival,1200691294,1200.691294,1201.078697,1200691294,0,0.39455100000009224,0,0,1,0,1,0.3058823529411765,0.0
sensor_arrival,1208735867,1208.735867,1209.246195,1208735867,0,0.5181609999999637,0,0,1,0,1,0.40784313725490196,0.0
sensor_arrival,1216694719,1216.694719,1217.112566,1216694719,0,0.42649599999981547,0,0,1,0,1,0.5686274509803921,0.0
sensor_arrival,1224680923,1224.680923,1225.086196,1224680923,0,0.411736000000019,0,0,1,0,1,0.6235294117647059,0.0
sensor_arrival,1232705090,1232.70509,1233.114214,1232705090,0,0.4162910000000011,0,0,1,0,1,0.7411764705882353,0.0
sensor_arrival,1240825144,1240.825144,1241.384785,1240825144,0,0.568177999999989,0,0,1,0,1,0.8352941176470589,0.0
sensor_arrival,1248720497,1248.720497,1249.142473,1248720497,0,0.42890199999988,0,0,1,0,1,0.8901960784313725,0.0
sensor_arrival,1256736496,1256.736496,1257.210861,1256736496,0,0.4813650000000962,0,0,1,0,1,0.9372549019607843,0.0
sensor_arrival,1264861254,1264.861254,1265.42884,1264861254,0,0.5764189999999871,0,0,1,0,1,0.9725490196078431,0.0
sensor_arrival,1272794014,1272.794014,1273.256324,1272794014,0,0.47242099999994025,0,0,1,0,1,1.0,0.0
sensor_arrival,2152845765,2152.845765,2153.684699,2152845765,0,0.8874150000001464,0,1,0,0,1,1.0,0.0
sensor_arrival,2192779043,2192.779043,2193.357073,2192779043,0,0.588122999999996,0,1,0,0,1,1.0,0.0
sensor_arrival,2232803468,2232.803468,2233.423035,2232803468,0,0.6303079999997863,0,1,0,0,1,1.0,0.0
sensor_arrival,2256746709,2256.746709,2257.290758,2256746709,0,0.5526979999999639,0,1,0,0,1,1.0,0.0
sensor_arrival,2280795949,2280.795949,2281.399164,2280795949,0,0.6131410000002688,0,1,0,0,2,1.0,0.0
sensor_arrival,2384817318,2384.817318,2385.3962,2384817318,0,0.5901229999999487,0,1,0,0,1,1.0,0.0
sensor_arrival,2408809077,2408.809077,2409.442515,2408809077,0,0.644123000000036,0,1,0,0,1,1.0,0.0
sensor_arrival,2424755689,2424.755689,2425.269035,2424755689,0,0.5221609999998691,0,1,0,0,1,1.0,0.0
sensor_arrival,2440792874,2440.792874,2441.348071,2440792874,0,0.5643079999999827,0,1,0,0,1,1.0,0.0
sensor_arrival,2456787725,2456.787725,2457.401107,2456787725,0,0.6236599999997452,0,1,0,0,1,1.0,0.0
output_tick,7000000000,7000.0,7000.34028,7000000000,0,0.35185399999954825,0,1,1,1,1,1.0,0.0
output_tick,7100000000,7100.0,7100.661877,7100000000,0,0.6793580000003203,0,1,1,1,1,1.0,0.0
output_tick,7200000000,7200.0,7200.721348,7200000000,0,0.7340510000003633,0,1,1,1,1,1.0,0.0
output_tick,7300000000,7300.0,7300.814744,7300000000,0,0.8279290000000401,0,1,1,1,1,1.0,0.0
output_tick,7400000000,7400.0,7400.719253,7400000000,0,0.7352160000000367,0,1,1,1,1,1.0,0.0
output_tick,7500000000,7500.0,7500.462283,7500000000,0,0.47241200000007666,0,1,1,1,1,1.0,0.0
output_tick,7600000000,7600.0,7600.727955,7600000000,0,0.7398439999997208,0,1,1,1,1,1.0,0.0
output_tick,7700000000,7700.0,7700.719778,7700000000,0,0.7322960000001331,0,1,1,1,1,1.0,0.0
output_tick,7800000000,7800.0,7800.309513,7800000000,0,0.32112400000005437,0,1,1,1,1,1.0,0.0
output_tick,7900000000,7900.0,7900.755516,7900000000,0,0.7672759999995833,0,1,1,1,1,1.0,0.0
output_tick,8000000000,8000.0,8000.435862,8000000000,0,0.445028000000093,0,1,1,1,1,1.0,0.0
output_tick,8100000000,8100.0,8100.704589,8100000000,0,0.7205519999997705,0,1,1,1,1,1.0,0.0
output_tick,8200000000,8200.0,8200.754652,8200000000,0,0.7665410000008706,0,1,1,1,1,1.0,0.0
output_tick,8300000000,8300.0,8300.700421,8300000000,0,0.7129389999990963,0,1,1,1,1,1.0,0.0
