event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,7000000000,7000.0,7378.767789,378.76778900000045,NONE,,350.7417880464345
llm_inference,7400000000,7400.0,7780.166299,380.16629900000044,NONE,,280.2109271287918
llm_inference,7800000000,7800.0,8158.22242,358.22242000000006,NONE,,333.0783189740032
llm_inference,8200000000,8200.0,8478.632992,278.63299200000074,NONE,,254.06260299496353
llm_inference,8600000000,8600.0,8893.375403,293.375403,NONE,,267.5722320564091
llm_inference,9000000000,9000.0,9328.050797,328.0507969999999,NONE,,302.4946691002697
llm_inference,9400000000,9400.0,9804.259713,404.25971299999946,WARNING,Increase speed.,311.08397198840976
llm_inference,9800000000,9800.0,10107.093039,307.0930389999994,WARNING,Increase speed.,282.7556829433888
llm_inference,10200000000,10200.0,10506.749184,306.74918400000024,WARNING,Increase speed.,281.543207122013
llm_inference,10600000000,10600.0,10959.246955,359.2469550000005,WARNING,Increase speed.,334.16832610964775
llm_inference,11000000000,11000.0,11282.168784,282.1687839999995,WARNING,Increase speed.,256.4533529803157
llm_inference,11400000000,11400.0,11762.233175,362.2331749999994,WARNING,Increase speed.,264.80128103867173
llm_inference,11800000000,11800.0,12126.058382,326.05838199999926,WARNING,Increase speed.,301.14961019717157
llm_inference,12200000000,12200.0,12554.266502,354.2665020000004,WARNING,Increase speed.,328.6597840487957
llm_inference,12600000000,12600.0,12895.066258,295.06625800000074,WARNING,Increase speed.,269.6183070074767
llm_inference,13000000000,13000.0,13299.073572,299.07357199999933,NONE,,273.3302160631865
llm_inference,13400000000,13400.0,13749.8057,349.8057000000008,NONE,,261.7222289554775
llm_inference,13800000000,13800.0,14106.862298,306.862298,NONE,,280.8434928301722
llm_inference,14200000000,14200.0,14486.879291,286.8792909999993,NONE,,261.4360328298062
llm_inference,14600000000,14600.0,14887.092138,287.092138,NONE,,261.3083489704877
llm_inference,15000000000,15000.0,15342.188642,342.18864199999916,NONE,,316.6853589937091
llm_inference,15400000000,15400.0,15823.143571,423.1435710000005,WARNING,Increase speed.,334.2103741597384
llm_inference,15800000000,15800.0,16100.62914,300.6291399999991,WARNING,Increase speed.,275.34699300304055
llm_inference,16200000000,16200.0,16541.669807,341.6698069999984,NONE,,315.98895811475813
llm_inference,16600000000,16600.0,16883.648288,283.6482880000003,WARNING,Increase speed.,258.82109394297004
llm_inference,17000000000,17000.0,17279.259935,279.2599349999982,WARNING,Increase speed.,255.08929579518735
llm_inference,17400000000,17400.0,17770.554274,370.55427399999826,WARNING,Increase speed.,277.48427796177566
llm_inference,17800000000,17800.0,18146.36394,346.3639399999993,WARNING,Increase speed.,321.3688109535724
llm_inference,18200000000,18200.0,18475.994441,275.9944409999989,WARNING,Increase speed.,250.95206405967474
llm_inference,18600000000,18600.0,18891.999581,291.99958100000003,WARNING,Increase speed.,267.74293882772326
llm_inference,19000000000,19000.0,19307.389857,307.3898569999983,NONE,,280.6900900322944
llm_inference,19400000000,19400.0,19772.538917,372.5389170000017,WARNING,Increase speed.,281.86048893257976
llm_inference,19800000000,19800.0,20099.22466,299.22465999999986,WARNING,Increase speed.,274.1165729239583
llm_inference,20200000000,20200.0,20472.51199,272.51198999999906,WARNING,Increase speed.,247.39764095284045
llm_inference,20600000000,20600.0,20906.671874,306.67187399999966,WARNING,Increase speed.,280.8883460238576
llm_inference,21000000000,21000.0,21366.724316,366.7243159999998,WARNING,Increase speed.,340.8527069259435
llm_inference,21400000000,21400.0,21830.734423,430.7344230000017,WARNING,Increase speed.,342.2544780187309
llm_inference,21800000000,21800.0,22187.644033,387.6440330000005,WARNING,Increase speed.,264.6591919474304
llm_inference,22200000000,22200.0,22552.876386,352.8763859999999,NONE,,279.5140540692955
llm_inference,22600000000,22600.0,23030.650108,430.65010800000164,WARNING,Increase speed.,306.372958002612
llm_inference,23000000000,23000.0,23357.272559,357.2725590000009,WARNING,Increase speed.,257.9875111114234
llm_inference,23400000000,23400.0,23750.800683,350.8006830000013,WARNING,Increase speed.,266.40489301644266
llm_inference,23800000000,23800.0,24165.559109,365.5591090000016,NONE,,340.3893727809191
llm_inference,24200000000,24200.0,24475.645151,275.6451510000006,WARNING,Increase speed.,250.31599192880094
llm_inference,24600000000,24600.0,24885.402385,285.40238500000123,NONE,,259.1780920047313
llm_inference,25000000000,25000.0,25337.239883,337.2398829999984,NONE,,311.27693806774914
llm_inference,25400000000,25400.0,25814.331328,414.3313280000002,NONE,,324.0252239629626
llm_inference,25800000000,25800.0,26092.678097,292.678097,NONE,,267.6042369566858
llm_inference,26200000000,26200.0,26532.812849,332.81284900000173,NONE,,308.744790032506
llm_inference,26600000000,26600.0,26883.352794,283.35279399999854,NONE,,257.55938910879195
llm_inference,27000000000,27000.0,27282.243108,282.24310799999876,NONE,,257.1966459508985
